
MX83 Askeladd	
Askeladd's form has been improving rapidly. She says she can't wait for the next match. What should we say to her?	
If you keep it up like that you'd be able to play superbly in any position.	
Remember that feeling and use it when things get rough.	3
Consumed a lot of Swirlies, I see.	
MX83 Askeladd	
With a serious face, Askeladd is asking what the true meaning of competition is. Let's give her an answer.	
Being together is enough for me.	
A way that a mere high school student can prevent the universe form falling into chaos?	-1
Well, I'm sure we'll get an answer when we get to the end of this.	
MX83 Askeladd	
Askeladd is surprised of how sturdy the ball is, as it withstands the strength of angels, demons, and even beings of unknown worlds.	
It's surprising to see such advanced technology.	3
Well, I have no problem with it as long as it functions as a soccer ball.	
Do you think we can sell it? I think we could get a good price.	-1
MX83 Askeladd	
Mimi continues to praise Princess Meiran and it's likely that this isn't going to end any time soon. Askeladd seems to be sick of this.	
Okay! Now I'll tell you all the good stuff about Askeladd!	1
Iron Claw!	
Oh, there's Princess Meiran! (Runs away)	3
MX83 Askeladd	
A teammate is being stubborn about going out on the field while having a very severe fever. What should we do?	
I'll tackle him down! Knock his lights out!	-1
Don't kill him, okay?	
We're taking him to the doctor even if that means by force. Help me.	3
MX83 Askeladd	
Askeladd is asking about what's the most important condition in winning today's match. Let's give her an answer.	
We need a decent level of personal performance.	3
What could it be? Money? Luck? Weather? Hmm? What?	
Wreck the other team.	
MX83 Askeladd	
Askeladd is asking if you have a special person who you would like to share happy moments with. Let's give her an answer.	
I think that may be you.	
Every teammate there by my side on the field is special.	3
My Nari dakimakura! She's the best idol in the universe and is super strong.	
MX83 Askeladd	
The team is having a good run and Askeladd is sure that winning the League is a matter of time.	
Let's keep this momentum going!	-1
As long as we're not used as training material...	
There's still a lot of obstacles ahead.	3
MX83 Askeladd	
Askeladd, who is determined to make everything in her life, even her dreams, about soccer, asks you what it's like to dream about soccer. Let's think about it.	
It was an intense feeling as if I was going against the strongest team in the universe.	1
I've never dreamt about soccer.	
I've been chased by a soccerball monster in my dreams. It was terrifying.	
MX83 Askeladd	
Askeladd is sad that the World Tree in Umbra has withered. What could we say to cheer her up?	
We'll find the ones that did this and use them as fertilizers	-1
It's a big tree. It'll stand strong	
Who could've done such a hideous thing?	
MX83 Askeladd	
Askeladd comes to you and says that she has to leave the team because of personal reasons. What should we say?	
Well, I don't want to be the one holding you back. Good luck!	
There will always be a place for you to return.	3
So, how does this work do I tap "Sell"?	
MX83 Askeladd	
You hear that the opponent team's ace, who is also Askeladd's rival, has been severely injured and is in the hospital. What should you say to her?	
Sorry for the bad news. Do you want to pay a visit?	3
This is our chance to steal his precious collection.	
This wont be the end of your rival.	
MX83 Askeladd	
Askeladd seems to be lost. She says she no longer hates the rival team.	
I don't see a problem with it as long as it doesn't affect your performance on the field.	
I guess that's natural. The matches against them were great.	1
Is there someone on the team that you like? Go propose!	
MX83 Askeladd	
You were enjoying the peaceful day on Earth until the Peacemakers suddenly showed up. At that moment, the Magical Girl Elements came to save the day!	
Cool! Awesome!	
Oh, come on! Where's the transformation scene?!	
...Uh...So no soccer?	1
MX83 Askeladd	
The match started and Askeladd is standing still doing nothing.	
What is she doing? Is she a totem?	
Run! Just start running!	-1
Looks like we'll have to do without her.	
MX83 Askeladd	
Something must have startled Beelzebub. He has entered the field and is making a scene.	
It's time we use him as training material.	3
Stop right there, pig!	-1
Team! We're having sauteed shredded pork for tonight!	
MX83 Askeladd	
Preparing for the press conference, you're talking with Askeladd on which player you think has the brightest future. What will you say?	
You and I are already perfect. So I guess that means we shouldn't be saying our names.	
I can't just pick one...	3
I think it should be you, but will you be able to return to your normal life after all of this...Wait, I'm going off topic, right?	
MX83 Askeladd	
Askeladd is looking excited and asks how the match went.	
The other team went home crying!	
They were a worthy opponent.	3
I led our team to victory with wedgies!	
MX83 Askeladd	
Askeladd thinks she knows who Lynbell's brother is. What should we do?	
First, let's look for a way to bring him back to normal.	
Of course we should tell Lynbell! What are you waiting for?	
...Sometimes, the truth is better to be left a secret.	-1
MX83 Askeladd	
You're sick and in bed when Askeladd and the teammates come to cheer you up. What will your response be?	
You guys... I'm about to cry...	
I'm sorry... I should be giving you guys some tea or something, but...	3
Get closer so I can spread my germs!	
MX83 Askeladd	
According to Askeladd's words, Tyler went to school 1 year earlier than William.	
I want to see Tyler's true characteristics.	1
William doesn't know how to respect his seniors.	
I thought they were just friends.	
MX83 Askeladd	
Askeladd isn't pleased with the team's recent plays. She feels that the plays have become somewhat repetitive and dull.	
Let's all talk together and figure out what the problem is.	3
Let's invest some crystals and get new players!	
We may have to go rough on the team and make them realize the problem.	
Bell	
Bell is surprised of how sturdy the ball is, as it withstands the strength of angels, demons, and even beings of unknown worlds.	
It's surprising to see such advanced technology.	-1
Well, I have no problem with it as long as it functions as a soccer ball.	3
Do you think we can sell it? I think we could get a good price.	
Bell	
Bell came to you after the match, and says she's disappointed at the team's boring strategy. What should we say?	
Let's work up a solution.	1
I'm disappointed, too. Let's start over.	3
Just please go with that boring strategy.	
Bell	
You were taking a walk in the Nadir forest with Bell and came across Enthia standing in the middle of a burnt part of the forest.	
Lets give her some space	
I could really use some grilled sweet potatoes and chestnuts	
Theres not time for tears! Find out who did this and bring justice!	-1
Bell	
Bell seems to be very confused of how a small soccer ball can change the fate of the universe.	
The fate of the universe is not that simple to be changed by a soccer ball.	1
Let's open up a bright future with this ball.	3
Look out! (Kicks the ball far away)	-1
Bell	
Bell seems to be upset about losing a body check against her opponent.	
Let's make an armor out of Spirit Stones.	
Maybe if you increase your Strength...	
Don't be weak.	3
Bell	
With a serious face, Bell is asking what the true meaning of competition is. Let's give her an answer.	
Being together is enough for me.	3
A way that a mere high school student can prevent the universe from falling into chaos?	1
Well, I'm sure we'll get an answer when we get to the end of this.	
Bell	
According to Bell's words, Tyler went to school 1 year earlier than William.	
I want to see Tyler's true characteristics.	1
William doesn't know how to respect his seniors.	
I thought they were just friends.	3
Bell	
The opponent team barges into the field and mocks your team saying your team is better off playing foot volleyball.	
Let's see what you have to say after the match.	3
I didn't know I was a talented foot volleyball player!	1
Care to receive the ball with your face?	
Bell	
Bell is looking excited and asks how the match went.	
The other team went home crying!	-1
They were a worthy opponent.	3
I led our team to victory with wedgies!	-1
Bell	
Bell suggests that we visit the Celestial Castle, which is a place that the baby angels live.	
What's the agenda here? Are you trying to taint the pure angels?	-1
This is a good chance to show the baby angels how rough soccer can be!	
That would be wonderful! I'll go ask for permission.	3
Bell	
With back to back matches, the team is exhausted. Let's talk to Bell for solutions.	
We won't be able to win the league if we fail to overcome this.	1
I guess it's time the benchwarmers get a change.	3
How about we put the advantaged technology of Metro City to use?	-1
Bell	
You're talking to Bell about what you would do if the world ends tomorrow. Let's tell her your answer.	
I would say goodbye to all my friends.	3
If it's the end of the world, I'd pull of a crazy performance in a densely populated area before I go!	
Hmm, there's a guy I'd like to beat up before I die.	1
Bell	
Your team is playing against the Scout Entries and Malcolm seems to be enjoying himself a little too much. Bell is starting to get intimidated.	
Okay, it's time we take this match seriously.	3
He's obviously obsessed with soccer.	
This is good. We can use this chance to break their back line.	1
Bell	
You were enjoying the peaceful day on Earth until the Peacemakers suddenly showed up. At that moment, the Magical Girl Elements came to save the day!	
Cool! Awesome!	1
Oh, come on! Where's the transformation scene?!	
...Uh...So no soccer?	3
Bell	
The match started and Bell is standing still doing nothing.	
What is she doing? Is she a totem?	1
Run! Just start running!	
Looks like we'll have to do without her.	3
Bell	
Bell is asking what the conditions of a team ace are with a serious face. Let's talk with her.	
